player.name,season,player.team.code,player.team.tvCodes,player.team.name,minutesPlayed,Height,offensiveReboundsPercentage,defensiveReboundsPercentage,assistsRatio,turnoversRatio,blocks,steals,pointsScored,usageProxy,pir,freeThrowsRate,freeThrowsPercentage,fieldGoalsAttempted,twoPointersPercentage,threePointersPercentage,3FGA_Pct,Corner_3FGA_Pct,0_1m_FGA_Pct,1_3.5m_FGA_Pct,3.5m_3pt_FGA_Pct
"LLULL, SERGIO",2020,MAD,RMB,Real Madrid,17.73717948717949,192.0,0.023,0.083,0.243,0.066,0.0,3.2,71.2,0.6878207444886157,63.9,0.259,0.863,62.0,0.415,0.33,58.38,5.22,1.52,28.43,11.68
"SEELEY, DENNIS",2020,MUN,BAY,FC Bayern Munich,20.337654320987653,193.0,0.02,0.043,0.221,0.154,0.0,7.1,82.1,0.48678180107445296,79.1,0.39399999999999996,0.8390000000000001,53.3,0.461,0.515,46.48,7.58,0.7,26.06,26.76
"CALOIARO, ANGELO",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,25.583333333333332,202.99999999999997,0.043,0.11699999999999999,0.22399999999999998,0.106,1.2,11.4,79.1,0.2892508143322476,105.6,0.39299999999999996,0.818,57.1,0.575,0.317,42.86,41.67,5.71,45.71,5.71
"LAPROVITTOLA, NICOLAS",2020,MAD,RMB,Real Madrid,17.630392156862744,192.0,0.027000000000000003,0.08800000000000001,0.32799999999999996,0.13699999999999998,0.0,5.8,58.5,0.657954735027526,69.7,0.28300000000000003,0.868,47.6,0.439,0.34700000000000003,64.71,3.31,0.53,28.34,6.42
"ELLIS, OCTAVIUS",2020,OLY,OLY,Olympiacos Piraeus,14.293434343434344,209.0,0.166,0.193,0.066,0.221,13.2,7.7,108.1,0.3847920568177803,147.3,0.5,0.792,58.5,0.726,0.0,0.0,0.0,37.74,58.49,3.77
"FALL, YOUSSOUPHA",2020,BAS,TDS,Baskonia Vitoria-Gasteiz,11.724479166666669,221.0,0.133,0.195,0.066,0.24,9.1,6.2,93.1,0.6482164275243213,107.5,0.511,0.757,56.7,0.628,0.0,0.0,0.0,24.82,71.53,3.65
"KURIC, KYLE",2020,BAR,FCB,FC Barcelona,18.822222222222223,194.0,0.023,0.079,0.07200000000000001,0.087,0.8,5.7,128.7,0.3612750885478158,121.8,0.256,0.961,75.5,0.551,0.562,60.8,7.44,3.02,18.59,17.59
"BARTHEL, DANILO",2020,ULK,FNB,Fenerbahce Beko Istanbul,21.820689655172412,208.0,0.047,0.138,0.177,0.158,2.3,7.0,85.6,0.33912768647281927,111.2,0.34700000000000003,0.884,57.7,0.578,0.41200000000000003,27.42,8.82,14.52,51.61,6.45
"DAVIDOVAC, DEJAN",2020,RED,CZV,Crvena Zvezda Meridianbet Belgrade,22.6510101010101,202.0,0.044000000000000004,0.11699999999999999,0.185,0.122,2.4,11.5,82.5,0.38408883141207156,95.4,0.228,0.78,63.0,0.5660000000000001,0.37799999999999995,41.11,20.27,10.0,38.33,10.56
"GIFFEY, NIELS",2020,BER,BER,ALBA Berlin,20.033333333333335,199.0,0.07,0.106,0.146,0.138,3.9,8.6,83.4,0.4841930116472545,85.6,0.154,0.792,67.0,0.525,0.418,35.26,7.27,12.18,36.54,16.03
"SINGLETON, CHRIS",2020,IST,EFS,Anadolu Efes Istanbul,22.03048780487805,206.0,0.054000000000000006,0.155,0.102,0.094,8.2,11.8,97.6,0.2814281760309992,133.7,0.436,0.813,67.4,0.48700000000000004,0.396,55.81,27.08,8.14,20.35,15.7
"ABALDE, ALBERTO",2020,MAD,RMB,Real Madrid,19.49188034188034,202.0,0.018000000000000002,0.149,0.25,0.105,0.0,5.8,77.3,0.4771217469470085,89.4,0.205,0.841,59.1,0.47,0.435,53.49,3.48,1.4,33.49,11.63
"LEKAVICIUS, LUKAS",2020,ZAL,ZAL,Zalgiris Kaunas,18.342929292929295,182.0,0.024,0.057,0.22899999999999998,0.159,0.0,5.0,79.6,0.5615242710427049,80.8,0.233,0.8640000000000001,55.5,0.568,0.5,26.46,16.0,3.17,48.15,22.22
"JEKIRI, TONYE",2020,BAS,TDS,Baskonia Vitoria-Gasteiz,18.845555555555556,213.0,0.091,0.22699999999999998,0.212,0.16699999999999998,4.1,7.8,66.4,0.4775661812393137,93.5,0.282,0.643,55.3,0.51,0.0,0.0,0.0,16.11,51.68,32.21
"MOERMAN, ADRIEN",2020,IST,EFS,Anadolu Efes Istanbul,20.50325203252033,202.0,0.07200000000000001,0.20199999999999999,0.14300000000000002,0.124,1.9,7.6,83.4,0.37555018041952487,110.1,0.138,0.5670000000000001,69.19999999999999,0.605,0.34299999999999997,45.41,22.22,7.34,42.66,4.59
"BROWN, LORENZO",2020,ULK,FNB,Fenerbahce Beko Istanbul,22.992792792792795,198.0,0.031,0.08800000000000001,0.23199999999999998,0.14,0.0,8.7,63.5,0.6480291513204294,57.5,0.157,0.804,58.8,0.47,0.327,33.02,31.78,10.19,45.06,11.73
"POYTHRESS, ALEX",2020,DYR,ZEN,Zenit St Petersburg,18.772395833333334,206.0,0.114,0.187,0.061,0.13,7.6,6.8,99.4,0.4634464389756679,101.2,0.22,0.711,73.8,0.616,0.0,3.41,0.0,29.76,63.9,2.93
"BRYANT, ELIJAH",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,23.325490196078434,196.0,0.021,0.13699999999999998,0.158,0.127,0.7,6.8,78.3,0.5358944182918628,70.5,0.213,0.847,65.3,0.483,0.369,37.18,13.59,2.89,48.01,11.91
"SANT-ROOS, HOWARD",2020,PAN,PAO,Panathinaikos AKTOR Athens,24.367708333333333,200.0,0.025,0.1,0.305,0.151,1.5,12.0,58.6,0.5006625913734878,72.7,0.245,0.809,49.2,0.462,0.348,58.33,16.96,6.77,23.96,10.94
"PRINTEZIS, GEORGIOS",2020,OLY,OLY,Olympiacos Piraeus,18.162365591397847,204.99999999999997,0.047,0.141,0.114,0.132,1.1,3.2,94.5,0.49553016399265887,98.4,0.27,0.569,67.4,0.612,0.436,29.1,25.45,3.7,57.67,9.52
"WHITE, AARON",2020,PAN,PAO,Panathinaikos AKTOR Athens,22.391414141414145,204.99999999999997,0.07,0.155,0.129,0.09699999999999999,2.4,6.5,97.5,0.33494981391677,120.1,0.37799999999999995,0.8059999999999999,66.3,0.611,0.365,45.12,28.38,15.24,28.05,11.59
"VAN ROSSOM, SAM",2020,PAM,VBC,Valencia Basket,22.514646464646464,188.0,0.024,0.11699999999999999,0.315,0.165,0.5,6.1,61.1,0.5285448305255838,77.1,0.249,0.87,47.0,0.565,0.35,54.05,15.0,14.59,25.95,5.41
"BEAUBOIS, RODRIGUE",2020,IST,EFS,Anadolu Efes Istanbul,21.41140350877193,195.0,0.016,0.087,0.16399999999999998,0.106,3.1,4.8,96.8,0.5090745216928182,85.9,0.155,0.909,68.3,0.532,0.493,50.88,21.53,2.83,29.68,16.61
"RUBIT, AUGUSTINE",2020,ZAL,ZAL,Zalgiris Kaunas,19.101612903225806,202.99999999999997,0.08199999999999999,0.19899999999999998,0.084,0.114,2.9,6.6,92.4,0.460694080891666,106.7,0.37200000000000005,0.8290000000000001,68.9,0.526,0.267,7.98,6.67,6.38,50.53,35.11
"THIEMANN, JOHANNES",2020,BER,BER,ALBA Berlin,18.96021505376344,204.99999999999997,0.086,0.161,0.155,0.115,0.0,7.1,80.7,0.5063233709521919,98.6,0.28600000000000003,0.8,64.80000000000001,0.48100000000000004,0.377,31.77,6.56,13.54,38.54,16.15
"ZIPSER, PAUL",2020,MUN,BAY,FC Bayern Munich,21.98376068376069,202.99999999999997,0.033,0.135,0.124,0.086,2.9,7.7,105.0,0.39574666614828335,109.4,0.353,0.805,68.4,0.579,0.43799999999999994,59.05,12.41,8.62,17.24,15.09
"LABEYRIE, LOUIS",2020,PAM,VBC,Valencia Basket,20.25919540229885,209.0,0.044000000000000004,0.177,0.07,0.09,4.5,7.5,109.2,0.3405860826643216,140.2,0.32,0.745,73.7,0.708,0.36,51.02,24.0,15.65,27.89,5.44
"DORSEY, TYLER",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,21.88235294117647,195.0,0.03,0.11900000000000001,0.12,0.14300000000000002,0.7,4.3,86.1,0.5940860215053764,74.5,0.295,0.7879999999999999,65.3,0.48,0.39399999999999996,57.29,9.7,2.78,26.04,13.89
"WILLIAMS, DERRICK",2020,PAM,VBC,Valencia Basket,20.20686274509804,202.99999999999997,0.03,0.157,0.11599999999999999,0.11199999999999999,1.6,7.4,98.2,0.4552908641016932,105.6,0.40700000000000003,0.735,65.5,0.662,0.324,34.8,40.85,34.31,24.02,6.86
"MCKISSIC, SHAQUIELLE",2020,OLY,OLY,Olympiacos Piraeus,23.40858585858586,196.0,0.028999999999999998,0.096,0.16,0.106,1.1,11.0,79.7,0.5767114716606615,72.5,0.42200000000000004,0.716,62.0,0.516,0.307,41.45,15.79,11.27,43.27,4.0
"HAYES-DAVIS, NIGEL",2020,ZAL,ZAL,Zalgiris Kaunas,26.71060606060606,203.0,0.049,0.139,0.11699999999999999,0.106,2.3,10.3,91.6,0.3856146122865733,95.4,0.193,0.894,71.6,0.44299999999999995,0.44299999999999995,50.0,27.05,2.87,34.43,12.7
"WALDEN, COREY",2020,RED,CZV,Crvena Zvezda Meridianbet Belgrade,23.357777777777777,189.0,0.018000000000000002,0.081,0.177,0.14300000000000002,0.8,6.9,80.4,0.556559794500999,76.3,0.446,0.838,56.9,0.462,0.39,47.3,8.57,3.15,39.19,10.36
"HINES, KYLE",2020,MIL,AXM,EA7 Emporio Armani Milan,24.325833333333332,198.0,0.098,0.126,0.19399999999999998,0.132,7.5,7.7,77.0,0.41108560857798637,99.9,0.28800000000000003,0.652,59.7,0.552,0.0,0.42,0.0,15.83,68.33,15.42
"FONTECCHIO, SIMONE",2020,BER,BER,ALBA Berlin,23.423563218390804,202.99999999999997,0.043,0.141,0.127,0.13,2.0,7.3,86.6,0.5208430453664401,82.7,0.141,0.8859999999999999,70.0,0.5379999999999999,0.38799999999999996,41.53,16.5,6.85,41.13,10.48
"VILDOZA, LUCA",2020,BAS,TDS,Baskonia Vitoria-Gasteiz,25.18125,191.0,0.018000000000000002,0.079,0.231,0.153,0.6,10.5,67.7,0.5996525192355423,67.3,0.165,0.7609999999999999,57.4,0.46,0.38799999999999996,54.68,7.89,3.6,25.54,16.19
"HOWARD, WILLIAM",2020,ASV,ASV,LDLC ASVEL Villeurbanne,17.861363636363635,202.99999999999997,0.049,0.166,0.146,0.135,1.1,13.5,105.3,0.4534928107901769,127.2,0.272,0.935,64.2,0.583,0.515,57.89,13.64,8.77,25.44,7.89
"COLE, NORRIS",2020,ASV,ASV,LDLC ASVEL Villeurbanne,26.25777777777778,188.0,0.01,0.08,0.193,0.125,0.4,4.1,72.6,0.7197867298578198,54.6,0.212,0.88,62.3,0.47,0.35,34.84,13.01,2.55,28.05,34.56
"CALATHES, NICK",2020,BAR,FCB,FC Barcelona,25.138211382113823,196.0,0.023,0.135,0.382,0.151,1.1,5.5,45.9,0.6762613195342819,60.7,0.147,0.5329999999999999,43.9,0.48,0.327,33.99,4.81,6.54,49.35,10.13
"DECK, GABRIEL",2020,MAD,RMB,Real Madrid,24.109895833333333,200.0,0.043,0.141,0.121,0.121,0.3,7.2,91.6,0.39817675142036246,107.9,0.34700000000000003,0.843,65.8,0.524,0.40700000000000003,29.21,8.47,7.92,54.95,7.92
"PAPAPETROU, IOANNIS",2020,PAN,PAO,Panathinaikos AKTOR Athens,30.66604938271605,206.0,0.03,0.139,0.146,0.121,0.7,3.9,74.5,0.5282715030495783,65.0,0.214,0.73,67.0,0.429,0.363,42.18,18.55,6.12,34.01,17.69
"WALKUP, THOMAS",2020,ZAL,ZAL,Zalgiris Kaunas,24.154901960784315,193.0,0.028999999999999998,0.131,0.32799999999999996,0.11599999999999999,0.0,7.7,59.9,0.5671726601185161,77.3,0.13,0.9059999999999999,52.6,0.469,0.371,47.15,19.83,3.66,29.27,19.92
"ERIKSSON, MARCUS",2020,BER,BER,ALBA Berlin,23.312878787878788,200.99999999999997,0.012,0.081,0.063,0.08800000000000001,0.0,4.2,114.5,0.46326325025184417,99.0,0.187,0.943,78.4,0.589,0.44299999999999995,70.05,14.5,0.53,12.3,17.11
"LIGHTY, DAVID",2020,ASV,ASV,LDLC ASVEL Villeurbanne,25.312121212121212,197.0,0.033,0.10800000000000001,0.14400000000000002,0.13,0.0,7.4,83.7,0.5333413144977852,79.6,0.247,0.861,65.4,0.535,0.35100000000000003,25.43,14.86,4.47,40.89,29.21
"HUNTER, OTHELLO",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,20.94320987654321,204.0,0.132,0.177,0.111,0.11900000000000001,6.7,8.7,85.1,0.448832822447536,114.8,0.377,0.7140000000000001,66.10000000000001,0.518,0.0,1.8,0.0,20.96,62.28,14.97
"RODRIGUEZ, SERGIO",2020,MIL,AXM,EA7 Emporio Armani Milan,19.94324324324324,191.0,0.005,0.114,0.307,0.13,0.4,5.6,66.9,0.7270632877083616,74.1,0.18899999999999997,0.9059999999999999,52.0,0.6,0.354,62.5,6.29,1.07,23.57,12.86
"DUNSTON, BRYANT",2020,IST,EFS,Anadolu Efes Istanbul,21.029166666666665,202.99999999999997,0.11,0.122,0.126,0.075,10.5,10.9,96.6,0.389934614622548,132.3,0.524,0.61,65.0,0.5820000000000001,0.5,1.05,0.0,24.61,66.49,7.85
"GUDURIC, MARKO",2020,ULK,FNB,Fenerbahce Beko Istanbul,25.77380952380953,196.0,0.023,0.113,0.16,0.13699999999999998,2.0,5.6,84.0,0.5664665127020784,74.2,0.231,0.8440000000000001,63.800000000000004,0.489,0.41700000000000004,52.82,33.01,5.64,29.23,12.31
"HACKETT, DANIEL",2020,CSK,CSK,CSKA Moscow,24.135057471264368,193.0,0.027000000000000003,0.114,0.205,0.107,0.3,9.2,84.1,0.46819859507084177,96.3,0.337,0.848,59.9,0.446,0.45299999999999996,48.47,21.05,1.02,30.1,20.41
"MARTIN, HASSAN",2020,OLY,OLY,Olympiacos Piraeus,22.900694444444444,200.99999999999997,0.111,0.145,0.05,0.138,7.2,10.5,118.5,0.33186766534251144,144.4,0.265,0.7140000000000001,72.8,0.72,0.0,0.0,0.0,19.7,77.27,3.03
"YABUSELE, GUERSCHON",2020,ASV,ASV,LDLC ASVEL Villeurbanne,25.13222222222222,198.0,0.051,0.16,0.095,0.128,4.9,6.3,89.7,0.48543260091073875,89.7,0.276,0.7140000000000001,69.2,0.528,0.384,44.09,13.39,9.84,38.58,7.48
"THOMPKINS, TREY",2020,MAD,RMB,Real Madrid,21.28333333333333,208.0,0.032,0.205,0.11900000000000001,0.098,3.2,5.8,101.7,0.4651527016444793,111.0,0.13699999999999998,0.9470000000000001,73.80000000000001,0.612,0.424,51.8,20.83,2.88,29.5,15.83
"MCCOLLUM, ERRICK",2020,KHI,KHI,BC Khimki,21.576190476190476,188.0,0.03,0.111,0.157,0.113,1.7,6.1,79.6,0.6766718163760759,77.2,0.41700000000000004,0.848,61.8,0.44,0.344,36.9,16.13,3.57,29.37,30.16
"MITOGLOU, KONSTANTINOS",2020,PAN,PAO,Panathinaikos AKTOR Athens,20.311764705882354,210.0,0.126,0.20199999999999999,0.09,0.11599999999999999,2.9,6.6,91.6,0.5021720243266724,110.9,0.33299999999999996,0.7120000000000001,69.30000000000001,0.575,0.295,25.42,9.84,13.75,45.42,15.42
"PREPELIC, KLEMEN",2020,PAM,VBC,Valencia Basket,20.561979166666667,192.0,0.02,0.067,0.209,0.127,0.2,3.7,88.9,0.6614149294561665,83.3,0.414,0.9009999999999999,56.2,0.562,0.415,70.08,7.6,10.25,15.98,3.69
"ZIZIC, ANTE",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,19.87745098039216,210.0,0.128,0.19899999999999998,0.071,0.146,8.1,4.3,95.9,0.477928483353884,119.8,0.20800000000000002,0.7709999999999999,71.7,0.589,0.0,0.0,0.0,21.21,73.59,5.19
"VOIGTMANN, JOHANNES",2020,CSK,CSK,CSKA Moscow,19.604054054054053,211.0,0.084,0.22399999999999998,0.153,0.124,3.5,5.7,99.5,0.4335837871372441,134.2,0.249,0.863,65.2,0.611,0.46399999999999997,53.66,19.09,11.71,27.32,7.32
"GRANGER, JAYSON",2020,BER,BER,ALBA Berlin,23.285714285714285,189.0,0.016,0.13,0.332,0.128,0.2,6.5,55.2,0.6312883435582822,77.5,0.084,0.778,52.099999999999994,0.49,0.336,52.56,4.42,4.19,24.65,18.6
"DELANEY, MALCOLM",2020,MIL,AXM,EA7 Emporio Armani Milan,24.922916666666666,191.0,0.012,0.11800000000000001,0.221,0.13,0.0,5.8,73.7,0.6299423221599934,73.3,0.431,0.8140000000000001,54.599999999999994,0.42100000000000004,0.38799999999999996,48.91,14.18,1.82,25.91,23.36
"PUNTER, KEVIN",2020,MIL,AXM,EA7 Emporio Armani Milan,24.70648148148148,193.0,0.011000000000000001,0.07,0.09699999999999999,0.077,0.4,5.6,99.6,0.5828430086571975,80.8,0.33,0.894,72.1,0.507,0.392,44.5,21.08,3.22,23.86,28.42
"TOBEY, MIKE",2020,PAM,VBC,Valencia Basket,18.68282828282828,213.0,0.11599999999999999,0.21899999999999997,0.09300000000000001,0.1,4.8,4.8,109.3,0.4710207612456749,132.7,0.19899999999999998,0.8140000000000001,74.2,0.675,0.396,24.54,0.0,41.2,30.09,4.17
"SIVA, PEYTON",2020,BER,BER,ALBA Berlin,20.308333333333337,184.0,0.03,0.091,0.309,0.136,0.2,7.2,60.7,0.8223225276979892,70.4,0.35100000000000003,0.904,48.0,0.43,0.33299999999999996,62.02,11.63,2.88,27.88,7.21
"PIERRE, DYSHAWN",2020,ULK,FNB,Fenerbahce Beko Istanbul,24.166666666666668,198.0,0.039,0.133,0.198,0.11699999999999999,3.6,5.0,91.6,0.4096551724137931,120.1,0.354,0.88,59.2,0.614,0.41700000000000004,33.96,45.83,11.32,51.89,2.83
"LAUVERGNE, JOFFREY",2020,ZAL,ZAL,Zalgiris Kaunas,20.909375,211.0,0.146,0.2,0.12300000000000001,0.133,0.8,4.4,89.7,0.5691227021371992,100.2,0.203,0.66,68.3,0.59,0.4,1.92,20.0,23.75,60.92,13.41
"SHENGELIA, TORNIKE",2020,CSK,CSK,CSKA Moscow,24.90945945945946,206.0,0.091,0.151,0.152,0.14300000000000002,1.6,7.8,75.2,0.5981663321217382,81.4,0.389,0.6509999999999999,60.2,0.508,0.315,27.71,10.87,12.35,56.33,3.61
"LAMMERS, BEN",2020,BER,BER,ALBA Berlin,20.707738095238096,208.0,0.067,0.172,0.079,0.075,14.2,8.3,110.3,0.4346201385495415,134.8,0.134,0.889,79.9,0.639,0.368,9.41,0.0,20.3,24.26,46.04
"LEDAY, ZACH",2020,MIL,AXM,EA7 Emporio Armani Milan,24.683333333333337,202.0,0.051,0.174,0.066,0.091,3.4,5.7,102.7,0.39297771775827134,125.3,0.32899999999999996,0.9179999999999999,73.6,0.486,0.466,28.29,35.62,9.69,37.21,24.81
"SIMON, KRUNOSLAV",2020,IST,EFS,Anadolu Efes Istanbul,26.613333333333333,198.0,0.027999999999999997,0.113,0.25,0.09,2.2,4.2,79.4,0.48847695390781565,93.9,0.187,0.769,61.0,0.557,0.40299999999999997,46.4,11.63,1.08,38.49,14.03
"KALINIC, NIKOLA",2020,PAM,VBC,Valencia Basket,26.65882352941176,202.0,0.046,0.115,0.23600000000000002,0.147,3.1,6.6,77.1,0.502647837599294,91.3,0.396,0.789,52.5,0.605,0.33299999999999996,26.25,15.87,26.67,41.25,5.83
"PETERS, ALEC",2020,BAS,TDS,Baskonia Vitoria-Gasteiz,23.496464646464645,206.0,0.065,0.138,0.145,0.068,1.6,4.4,103.6,0.4724114953893773,112.3,0.225,0.915,71.6,0.562,0.447,53.82,14.18,5.34,30.92,9.92
"GUDAITIS, ARTURAS",2020,DYR,ZEN,Zenit St Petersburg,20.09086021505377,211.0,0.109,0.154,0.077,0.107,7.4,4.8,110.7,0.4380101153362412,145.7,0.9179999999999999,0.7659999999999999,58.1,0.601,0.0,0.0,0.0,25.95,72.15,1.9
"GIEDRAITIS, ROKAS",2020,BAS,TDS,Baskonia Vitoria-Gasteiz,28.840196078431376,200.0,0.034,0.09300000000000001,0.11699999999999999,0.08800000000000001,1.1,8.5,97.2,0.45422714756773286,98.5,0.23,0.8240000000000001,72.30000000000001,0.547,0.405,50.62,22.09,6.21,36.65,6.52
"SLOUKAS, KOSTAS",2020,OLY,OLY,Olympiacos Piraeus,27.728431372549014,190.0,0.012,0.1,0.322,0.163,0.2,4.3,59.1,0.6707916416221761,71.9,0.315,0.922,45.2,0.414,0.40399999999999997,49.3,5.67,1.4,21.33,27.97
"THOMAS, WILL",2020,DYR,ZEN,Zenit St Petersburg,26.3965811965812,200.0,0.078,0.16399999999999998,0.15,0.106,1.7,8.1,100.6,0.3485299831628027,145.4,0.431,0.897,62.6,0.603,0.419,32.89,16.22,14.22,37.78,15.11
"BALDWIN IV, WADE",2020,MUN,BAY,FC Bayern Munich,27.291880341880344,193.0,0.016,0.122,0.18600000000000003,0.129,1.3,5.1,70.5,0.791444185208963,62.1,0.276,0.7609999999999999,61.0,0.488,0.285,25.24,8.46,6.21,36.31,32.23
"PAPAGIANNIS, GEORGIOS",2020,PAN,PAO,Panathinaikos AKTOR Athens,21.8828125,220.00000000000003,0.105,0.19899999999999998,0.12,0.102,18.6,4.0,103.0,0.3930024991074616,158.3,0.182,0.667,72.0,0.674,0.125,4.04,0.0,37.88,35.86,22.22
"WILBEKIN, SCOTTIE",2020,TEL,MTA,Maccabi Rapyd Tel Aviv,27.051470588235293,188.0,0.012,0.1,0.205,0.127,0.2,5.8,73.0,0.6986681163359608,72.0,0.262,0.8909999999999999,59.8,0.496,0.32799999999999996,63.38,9.84,1.04,26.23,9.35
"DUBLJEVIC, BOJAN",2020,PAM,VBC,Valencia Basket,22.448850574712644,204.99999999999997,0.124,0.193,0.183,0.154,1.3,6.8,74.5,0.5880033793297662,103.3,0.309,0.797,58.3,0.524,0.33299999999999996,34.98,0.0,15.7,47.53,1.79
"GRIGONIS, MARIUS",2020,ZAL,ZAL,Zalgiris Kaunas,27.633333333333333,198.0,0.024,0.077,0.20600000000000002,0.14300000000000002,0.4,5.0,84.7,0.5753920386007237,86.5,0.28800000000000003,0.9440000000000001,57.8,0.506,0.456,50.64,8.23,1.92,34.62,12.82
"HIGGINS, CORY",2020,BAR,FCB,FC Barcelona,26.59658119658119,196.0,0.019,0.08199999999999999,0.157,0.11900000000000001,1.7,6.9,85.8,0.5752619062921783,90.0,0.366,0.934,62.300000000000004,0.502,0.371,28.23,13.33,12.37,35.75,23.66
"DAVIES, BRANDON",2020,BAR,FCB,FC Barcelona,21.393333333333334,208.0,0.111,0.149,0.111,0.157,3.3,5.4,91.2,0.6123402929261451,106.0,0.518,0.754,59.6,0.565,0.429,5.11,7.14,27.01,53.28,14.6
"SIKMA, LUKE",2020,BER,BER,ALBA Berlin,24.94032258064516,202.99999999999997,0.079,0.204,0.27,0.213,2.1,5.7,64.5,0.5653495440729484,99.6,0.34700000000000003,0.779,44.8,0.619,0.33299999999999996,29.08,8.77,12.76,46.94,11.22
"PONITKA, MATEUSZ",2020,DYR,ZEN,Zenit St Petersburg,25.96764705882353,198.0,0.049,0.213,0.26899999999999996,0.152,1.0,8.7,71.1,0.454411598142485,119.4,0.575,0.785,46.3,0.596,0.306,38.71,18.06,9.68,43.55,8.06
"FALL, MOUSTAPHA",2020,ASV,ASV,LDLC ASVEL Villeurbanne,21.995698924731183,218.00000000000003,0.131,0.182,0.18899999999999997,0.16899999999999998,9.6,4.3,90.0,0.440995307000391,145.0,0.728,0.617,48.7,0.701,0.0,0.0,0.0,44.22,53.74,2.04
"CLYBURN, WILL",2020,CSK,CSK,CSKA Moscow,26.266129032258064,200.99999999999997,0.043,0.136,0.10400000000000001,0.106,1.3,5.2,93.7,0.5672704943199264,95.6,0.44799999999999995,0.7959999999999999,66.0,0.52,0.364,42.16,23.26,9.8,39.87,8.17
"PANGOS, KEVIN",2020,DYR,ZEN,Zenit St Petersburg,28.952564102564104,188.0,0.012,0.078,0.317,0.138,0.0,3.3,64.4,0.7253243590311296,70.2,0.205,0.845,50.0,0.522,0.39,55.61,4.39,3.17,31.22,10.0
"VEZENKOV, SASHA",2020,OLY,OLY,Olympiacos Piraeus,23.591397849462368,206.0,0.067,0.21899999999999997,0.098,0.051,4.2,6.5,106.2,0.4577939835916135,136.2,0.278,0.887,75.80000000000001,0.5,0.43,52.94,21.48,3.92,34.9,8.24
"NEDOVIC, NEMANJA",2020,PAN,PAO,Panathinaikos AKTOR Athens,26.093333333333337,192.0,0.018000000000000002,0.07400000000000001,0.19,0.099,0.8,3.7,82.7,0.7396525293817066,77.0,0.278,0.835,63.3,0.512,0.37,59.15,7.73,6.21,27.45,7.19
"SHIELDS, SHAVON",2020,MIL,AXM,EA7 Emporio Armani Milan,26.772685185185185,200.99999999999997,0.036000000000000004,0.149,0.102,0.094,1.6,7.9,101.1,0.5117155752304207,109.9,0.281,0.838,71.6,0.555,0.43200000000000005,35.51,8.0,5.4,32.67,26.42
"REYNOLDS, JALEN",2020,MUN,BAY,FC Bayern Munich,21.105982905982906,206.99999999999997,0.121,0.21899999999999997,0.078,0.145,3.9,8.2,98.9,0.653843038794849,112.9,0.22699999999999998,0.872,70.6,0.598,0.5,2.11,0.0,20.58,51.98,25.33
"HENRY, PIERRIA",2020,BAS,TDS,Baskonia Vitoria-Gasteiz,26.79656862745098,193.0,0.035,0.11,0.37,0.149,0.6,8.8,53.3,0.7351687551449739,81.1,0.303,0.8140000000000001,42.4,0.51,0.32899999999999996,28.87,2.44,6.69,43.31,21.13
"MICKEY, JORDAN",2020,KHI,KHI,BC Khimki,28.87142857142857,202.99999999999997,0.042,0.20199999999999999,0.055999999999999994,0.124,9.3,6.9,94.9,0.5714992577931717,99.9,0.27899999999999997,0.777,73.10000000000001,0.59,0.239,21.07,14.08,15.73,39.76,23.44
"POLONARA, ACHILLE",2020,BAS,TDS,Baskonia Vitoria-Gasteiz,29.788888888888888,202.0,0.094,0.175,0.14800000000000002,0.07400000000000001,7.4,9.3,96.0,0.4263334576650503,130.4,0.231,0.603,70.6,0.5720000000000001,0.44299999999999995,41.36,9.02,13.22,42.03,3.39
"LOYD, JORDAN",2020,RED,CZV,Crvena Zvezda Meridianbet Belgrade,27.34942528735632,193.0,0.028999999999999998,0.14,0.154,0.11199999999999999,0.8,5.6,82.4,0.7678406320921242,78.7,0.325,0.9059999999999999,64.2,0.519,0.311,45.27,7.34,4.6,35.04,15.09
"LARKIN, SHANE",2020,IST,EFS,Anadolu Efes Istanbul,28.642857142857142,182.0,0.018000000000000002,0.079,0.22399999999999998,0.115,0.5,6.7,82.3,0.6389027431421447,92.9,0.40299999999999997,0.862,56.1,0.514,0.392,61.67,6.76,2.78,29.72,5.83
"MICIC, VASILIJE",2020,IST,EFS,Anadolu Efes Istanbul,29.992083333333333,196.0,0.016,0.08900000000000001,0.23,0.145,0.1,5.7,78.7,0.7068531973715285,82.6,0.373,0.865,53.7,0.563,0.389,42.32,6.22,4.61,41.67,11.4
"LUCIC, VLADIMIR",2020,MUN,BAY,FC Bayern Munich,31.144086021505377,204.0,0.027000000000000003,0.16699999999999998,0.11,0.1,1.0,9.2,110.8,0.3949385443999448,144.7,0.583,0.8640000000000001,62.900000000000006,0.5870000000000001,0.441,56.67,21.32,11.67,14.58,17.08
"VESELY, JAN",2020,ULK,FNB,Fenerbahce Beko Istanbul,28.13978494623656,213.0,0.07400000000000001,0.16,0.201,0.1,4.5,6.9,96.7,0.47974780282766527,133.2,0.297,0.7659999999999999,61.800000000000004,0.6759999999999999,0.0,1.16,0.0,29.34,44.79,24.71
